Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Justin Souza,Athletics (AAA),24,9,7,6,1.17,2,16.30%,14.00%,2.30%,0.222,1.56,0.222,32.80%,8,7.26,0.74,sa327061
Luis Ordaz,Nationals (AAA),34,1,9,0,1,0,16.70%,0.00%,16.70%,0.25,1,0.333,100.00%,0,7.26,-7.26,298
Jason Cromer,Rays (AAA),29,8,1.13,7.88,0.14,1.13,2.80%,19.40%,-16.70%,0.31,2,0.296,75.30%,2.25,7.26,-5.01,sa198547
Felix Romero,Giants (AAA),30,9.2,5.59,2.79,2,2.79,14.60%,7.30%,7.30%,0.29,1.45,0.276,71.40%,6.52,7.31,-0.8,sa209497
Clay Buchholz,Red Sox (AAA),25,3.2,4.91,2.45,2,2.45,12.50%,6.30%,6.30%,0.286,1.36,0.273,87.00%,4.91,7.35,-2.44,3543
Matt Buschmann,Padres (AAA),26,24,7.5,7.5,1,1.88,16.80%,16.80%,0.00%,0.278,1.96,0.306,52.40%,9.38,7.38,1.99,sa327840
Steven Hirschfeld,Twins (AAA),24,6,3,1.5,2,3,8.00%,4.00%,4.00%,0.25,1.17,0.2,95.20%,4.5,7.43,-2.93,sa293691
Steve Bray,Mariners (AAA),29,9,8,4,2,3,21.10%,10.50%,10.50%,0.177,1.11,0.13,69.00%,5,7.48,-2.48,sa225788
Matt Daley,Rockies (AAA),28,5.1,11.81,5.06,2.33,3.38,25.00%,10.70%,14.30%,0.4,2.44,0.5,49.00%,13.5,7.53,5.97,7952
Warren Schaeffer,Rockies (AAA),25,1,9,9,1,0,20.00%,20.00%,0.00%,0,1,0,100.00%,0,7.59,-7.59,sa390281
Dwayne Bailey,Angels (AAA),23,1,9,18,0.5,0,14.30%,28.60%,-14.30%,0.4,4,0.5,25.00%,27,7.59,19.41,sa455286
Esmailin Caridad,Cubs (AAA),26,3,6,3,2,3,16.70%,8.30%,8.30%,0.182,1,0.125,100.00%,3,7.59,-4.59,5284
Dontrelle Willis,Giants (AAA),28,5.1,10.13,6.75,1.5,1.69,24.00%,16.00%,8.00%,0.111,1.13,0.091,79.00%,5.06,7.71,-2.65,1703
Ryan Kulik,Cardinals (AAA),24,39,3.92,6.92,0.57,1.38,8.60%,15.20%,-6.60%,0.279,1.9,0.282,61.70%,5.31,7.72,-2.41,sa454977
Pete Parise,Cardinals (AAA),25,18,3.5,3.5,1,2.5,7.70%,7.70%,0.00%,0.337,1.94,0.324,58.60%,8.5,7.76,0.74,sa393072
George Kontos,Yankees (AAA),25,2.2,6.75,3.38,2,3.38,14.30%,7.10%,7.10%,0.385,2.25,0.4,65.20%,10.13,7.76,2.37,9486
Omar Luna,Rays (AAA),23,0.2,0,13.5,0,0,0.00%,33.30%,-33.30%,0,1.5,0,100.00%,0,7.76,-7.76,sa392852
Bobby Blevins,Dodgers (AAA),25,17.1,2.6,2.6,1,2.6,6.50%,6.50%,0.00%,0.324,1.62,0.295,95.50%,4.15,7.8,-3.65,sa389436
Garrett Johnson,White Sox (AAA),22,8.2,5.19,7.27,0.71,2.08,11.90%,16.70%,-4.80%,0.324,2.08,0.333,74.10%,7.27,7.87,-0.61,sa328443
Scott Elarton,White Sox (AAA),34,19.2,5.95,3.66,1.63,3.2,14.00%,8.60%,5.40%,0.31,1.73,0.297,55.60%,8.24,7.94,0.3,426
Jack Taschner,Dodgers (AAA),32,10,3.6,0,4,3.6,10.50%,0.00%,10.50%,0.184,0.7,0.1,100.00%,3.6,7.99,-4.39,2766
Evan Reed,Rangers (AAA),24,2,9,0,2,4.5,28.60%,0.00%,28.60%,0.143,0.5,0,100.00%,4.5,8.09,-3.59,1349
Everett Teaford,Royals (AAA),26,4.2,7.71,1.93,4,3.86,17.40%,4.40%,13.00%,0.364,1.93,0.375,32.30%,13.5,8.09,5.41,3732
Armando Benitez,Marlins (AAA),37,6.2,6.75,6.75,1,2.7,16.70%,16.70%,0.00%,0.24,1.65,0.222,61.00%,2.7,8.24,-5.54,865
Marty Popham,Indians (AAA),22,4,4.5,6.75,0.67,2.25,8.30%,12.50%,-4.20%,0.45,3,0.471,60.30%,13.5,8.51,4.99,sa455066
Matt Kinney,Giants (AAA),33,23.1,5.4,3.47,1.56,3.47,12.30%,7.90%,4.40%,0.352,1.97,0.342,56.90%,9.64,8.56,1.08,737
Scott Feldman,Rangers (AAA),27,4,6.75,0,3,4.5,18.80%,0.00%,18.80%,0.313,1.25,0.273,100.00%,4.5,8.59,-4.09,6283
Brad Wilson,Diamondbacks (AAA),23,4,2.25,6.75,0.33,2.25,6.30%,18.80%,-12.50%,0.231,1.5,0.182,65.20%,6.75,8.59,-1.84,sa502559
Jerry Gil,Reds (AAA),27,7.2,7.04,5.87,1.2,3.52,15.80%,13.20%,2.60%,0.273,1.83,0.25,81.60%,5.87,8.74,-2.87,2207
Jesus Sanchez,Athletics (AAA),35,12,6,9,0.67,2.25,13.30%,20.00%,-6.70%,0.34,2.33,0.361,52.40%,12,8.76,3.24,1476
Leyson Septimo,Diamondbacks (AAA),24,17,10.59,15.88,0.67,1.06,19.80%,29.70%,-9.90%,0.224,2.65,0.289,52.00%,11.12,8.77,2.35,341
Nick Bierbrodt,Rockies (AAA),32,20.2,8.27,7.84,1.06,3.05,16.50%,15.70%,0.90%,0.371,2.61,0.409,63.40%,10.45,8.77,1.69,1194
Daryl Maday,Giants (AAA),24,28.1,4.45,4.13,1.08,3.18,10.40%,9.60%,0.70%,0.308,1.76,0.281,60.50%,9.21,8.78,0.43,sa327891
Hideki Okajima,Red Sox (AAA),34,2.1,0,0,0,3.86,0.00%,0.00%,0.00%,0.5,2.57,0.455,21.70%,19.29,8.83,10.46,7763
Anthony Contreras,Padres (AAA),26,3,0,3,0,3,0.00%,6.30%,-6.30%,0.333,2,0.286,43.50%,0,8.92,-8.92,sa291727
Andrew Berger,Diamondbacks (AAA),22,3,3,15,0.2,0,5.00%,25.00%,-20.00%,0.357,3.33,0.385,54.60%,15,8.92,6.08,sa551055
Trey Hearne,Cardinals (AAA),26,9.2,4.66,9.31,0.5,1.86,8.80%,17.50%,-8.80%,0.378,2.79,0.395,57.30%,13.03,8.97,4.07,sa290646
James Russell,Cubs (AAA),24,11,8.18,3.27,2.5,4.09,21.30%,8.50%,12.80%,0.262,1.36,0.222,100.00%,5.73,9.04,-3.32,4089
Leandro Cespedes,Astros (AAA),23,6,1.5,4.5,0.33,3,3.70%,11.10%,-7.40%,0.333,1.83,0.286,73.20%,7.5,9.09,-1.59,sa393033
Tommy Mendoza,Angels (AAA),22,27.1,4.28,2.3,1.86,3.95,10.20%,5.50%,4.70%,0.372,1.9,0.344,62.50%,8.89,9.11,-0.22,sa291459
Michael Dubee,Pirates (AAA),24,1,0,18,0,0,0.00%,50.00%,-50.00%,0,2,0,100.00%,0,9.26,-9.26,sa328048
Edgar Osuna,Royals (AAA),22,29,5.9,4.97,1.19,3.72,12.80%,10.80%,2.00%,0.331,2.03,0.313,58.80%,9.62,9.52,0.1,sa328973
Jesus Guzman,Giants (AAA),26,1,0,18,0,0,0.00%,40.00%,-40.00%,0,2,0,100.00%,0,9.59,-9.59,3118
B.J. Lamura,Blue Jays (AAA),29,1,0,9,0,0,0.00%,16.70%,-16.70%,0,1,0,50.00%,0,9.59,-9.59,sa202633
Kevin Mench,Nationals (AAA),32,2,0,0,0,4.5,0.00%,0.00%,0.00%,0.25,1,0.143,0.00%,9,9.76,-0.76,1261
Jason Isringhausen,Reds (AAA),37,5.2,7.94,11.12,0.71,3.18,17.20%,24.10%,-6.90%,0.182,1.94,0.133,48.80%,9.53,9.79,-0.26,1158
Charlie Zink,Twins (AAA),30,12,2.25,14.25,0.16,1.5,4.40%,27.50%,-23.20%,0.306,2.83,0.296,52.80%,12.75,9.93,2.82,4180
Ben Snyder,Rangers (AAA),24,7.2,7.04,2.35,3,4.7,13.30%,4.40%,8.90%,0.405,2.48,0.406,20.80%,17.61,9.98,7.63,sa326705
Bubbie Buzachero,Blue Jays (AAA),29,8,4.5,3.38,1.33,4.5,8.70%,6.50%,2.20%,0.465,2.88,0.457,46.00%,16.88,10.21,6.66,sa201666
Jose Mijares,Twins (AAA),25,1.2,10.8,5.4,2,5.4,16.70%,8.30%,8.30%,0.546,4.2,0.625,35.70%,27,10.46,16.54,4140
Jonathan Berger,Padres (AAA),23,2,4.5,4.5,1,4.5,8.30%,8.30%,0.00%,0.455,3,0.444,0.00%,27,10.59,16.41,sa502771
Jose Rosario,Marlins (AAA),24,2.1,3.86,7.71,0.5,3.86,5.30%,10.50%,-5.30%,0.588,5.14,0.6,47.20%,23.14,10.87,12.27,sa455780
Mark Serrano,Reds (AAA),24,5,5.4,5.4,1,5.4,12.50%,12.50%,0.00%,0.333,2,0.267,51.70%,12.6,11.66,0.94,sa501508
Matt Oye,Angels (AAA),24,1.2,5.4,5.4,1,5.4,10.00%,10.00%,0.00%,0.444,3,0.429,55.60%,16.2,11.99,4.21,sa502841
Clay Zavada,Diamondbacks (AAA),26,3,6,30,0.2,0,8.00%,40.00%,-32.00%,0.4,5.33,0.462,37.50%,30,12.26,17.74,8577
Pedro Lopez,Nationals (AAA),26,0.1,0,27,0,0,0.00%,50.00%,-50.00%,0,3,0,100.00%,0,12.26,-12.26,3207
Eric Thompson,Dodgers (AAA),22,3.2,4.91,9.82,0.5,4.91,8.70%,17.40%,-8.70%,0.421,3.27,0.4,32.60%,22.09,12.86,9.23,sa328187
Derek Hankins,Pirates (AAA),27,1.2,5.4,10.8,0.5,5.4,8.30%,16.70%,-8.30%,0.4,3.6,0.375,65.20%,16.2,13.46,2.74,sa254024
Ramon Nivar,Dodgers (AAA),30,1,9,0,1,9,20.00%,0.00%,20.00%,0.25,1,0,100.00%,9,17.59,-8.59,1781
Jordan Pratt,Dodgers (AAA),25,1,9,9,1,9,16.70%,16.70%,0.00%,0.4,3,0.333,62.50%,18,17.59,0.41,sa244011
Elian Herrera,Dodgers (AAA),25,1,0,9,0,9,0.00%,14.30%,-14.30%,0.5,4,0.4,76.90%,18,19.59,-1.59,5432
Barry Bowden,Royals (AAA),25,2,0,9,0,9,0.00%,22.20%,-22.20%,0.286,2,0,83.30%,13.5,19.59,-6.09,sa456138
Travis Denker,Dodgers (AAA),24,0,0,0,0,9,0.00%,0.00%,0.00%,1,4,1,21.70%,45,22.59,22.41,6155
Tyler Walker,Nationals (AAA),34,1.2,5.4,10.8,0.5,10.8,10.00%,20.00%,-10.00%,0.286,2.4,0,90.90%,16.2,23.06,-6.86,901
Brian Tallet,Blue Jays (AAA),32,1.1,6.75,6.75,1,13.5,7.10%,7.10%,0.00%,0.692,7.5,0.7,27.80%,54,23.84,30.16,1646
John Koronka,Dodgers (AAA),29,1.1,0,6.75,0,13.5,0.00%,7.70%,-7.70%,0.636,6,0.556,16.10%,54,27.59,26.41,2130
