Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Juan Perez,Rockies (A+),23,6,4.5,10.5,0.43,3,8.80%,20.60%,-11.80%,0.296,2.5,0.273,65.60%,10.5,10.65,-0.15,sa549393
Huston Street,Padres (A+),28,2,4.5,4.5,1,4.5,12.50%,12.50%,0.00%,0.143,1,0,0.00%,9,10.81,-1.81,8258
Charlie Mirabal,Dodgers (A+),25,1,9,18,0.5,0,14.30%,28.60%,-14.30%,0.25,3,0.333,75.00%,9,10.81,-1.81,sa506934
David Baker,Orioles (A+),21,8,7.88,3.38,2.33,5.63,15.20%,6.50%,8.70%,0.476,2.88,0.5,52.90%,16.88,11.26,5.61,sa501695
Trevor Reckling,Angels (A+),23,6.2,6.75,20.25,0.33,0,11.10%,33.30%,-22.20%,0.24,3.15,0.3,26.90%,18.9,11.31,7.59,sa390627
Luis Piterson,Royals (A+),22,1.1,6.75,0,1,6.75,14.30%,0.00%,14.30%,0.429,2.25,0.4,62.50%,13.5,11.64,1.86,sa502815
Kurtis Muller,Reds (A+),22,1.1,6.75,0,1,6.75,20.00%,0.00%,20.00%,0.2,0.75,0,100.00%,6.75,12.06,-5.31,sa546782
Dustin Harrington,Cubs (A+),23,0.2,0,27,0,0,0.00%,50.00%,-50.00%,0,3,0,100.00%,0,12.39,-12.39,sa526270
LaTroy Hawkins,Angels (A+),39,1,18,0,2,9,40.00%,0.00%,40.00%,0.4,2,0.5,100.00%,9,12.81,-3.81,729
Gabe Suarez,Dodgers (A+),27,1,0,27,0,0,0.00%,37.50%,-37.50%,0.4,5,0.4,60.00%,18,12.81,5.19,sa254591
Brad Meyers,Yankees (A+),26,1.2,0,0,0,5.4,0.00%,0.00%,0.00%,0.615,4.8,0.583,13.20%,37.8,12.99,24.81,sa389750
Nathan Moreau,Orioles (A+),25,3,9,21,0.43,3,13.00%,30.40%,-17.40%,0.4,4.33,0.455,63.50%,15,13.72,1.28,sa455103
Kris Carlson,Rays (A+),22,0.2,13.5,40.5,0.33,0,16.70%,50.00%,-33.30%,0.333,6,0.5,75.00%,13.5,13.89,-0.39,sa549984
Jarret Martin,Dodgers (A+),22,3.2,4.91,7.36,0.67,4.91,10.50%,15.80%,-5.30%,0.286,1.91,0.2,64.50%,12.27,13.91,-1.63,sa455420
Dan Lazzaroni,Padres (A+),23,1.1,6.75,6.75,1,6.75,9.10%,9.10%,0.00%,0.5,4.5,0.5,65.20%,20.25,14.31,5.94,sa579086
Cole Kimball,Nationals (A+),26,3.1,5.4,0,2,8.1,10.50%,0.00%,10.50%,0.333,1.8,0.231,0.00%,10.8,14.79,-3.99,9480
Abel De Los Santos,Reds (A+),20,0.1,27,54.01,0.5,0,16.70%,33.30%,-16.70%,0.75,15,1,20.00%,81.01,15.82,65.19,sa550600
Julio Felix,Tigers (A+),20,1,0,0,0,9,0.00%,0.00%,0.00%,0.4,2,0.25,100.00%,9,16.39,-7.39,sa658199
Craig Stem,Dodgers (A+),22,2,9,9,1,9,18.20%,18.20%,0.00%,0.444,3,0.4,62.50%,18,17.81,0.19,sa599258
Kevin Moran,White Sox (A+),22,0.2,0,54.01,0,0,0.00%,80.00%,-80.00%,0,6,0,50.00%,27,21.39,5.62,sa526281
Justin Toole,Indians (A+),25,1,18,0,2,18,40.00%,0.00%,40.00%,0.4,2,0,100.00%,18,25.39,-7.39,sa507054
Porfirio Martinez,Reds (A+),22,1.1,0,13.5,0,13.5,0.00%,25.00%,-25.00%,0.333,3,0,100.00%,13.5,27.81,-14.31,sa506288
Ryan Mattheus,Nationals (A+),28,1,0,0,0,18,0.00%,0.00%,0.00%,0.4,2,0,100.00%,18,29.39,-11.39,7169
Brent Greer,Nationals (A+),24,0.2,0,54.01,0,13.5,0.00%,57.10%,-57.10%,0.333,7.5,0,83.30%,27,40.89,-13.89,sa501721
