Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Yeiper Castillo,- - -,25,26.2,3.04,7.43,0.41,1.35,6.60%,16.10%,-9.50%,0.368,2.4,0.376,58.90%,9.11,7.61,1.51,sa455793
Dillon Ortman,Angels (A+),22,15.1,2.93,2.93,1,2.35,7.40%,7.40%,0.00%,0.274,1.43,0.245,74.70%,5.87,7.66,-1.79,sa827478
Mark Bordonaro,Mariners (A+),23,15,6.6,7.8,0.85,1.8,15.10%,17.80%,-2.70%,0.271,1.93,0.289,62.00%,7.2,7.68,-0.48,sa658603
Tyler Kane,Marlins (A+),21,2.1,3.86,15.43,0.25,0,6.70%,26.70%,-20.00%,0.455,3.86,0.5,66.70%,11.57,7.68,3.89,sa738905
Chase Edwards,Tigers (A+),20,3,0,0,0,3,0.00%,0.00%,0.00%,0.364,1.33,0.3,100.00%,3,7.72,-4.72,sa738336
Frank Viola,Blue Jays (A+),30,15.2,2.3,8.62,0.27,0.57,4.50%,16.90%,-12.40%,0.382,2.62,0.397,54.80%,12.06,7.73,4.33,sa294919
Robert Carson,Dodgers (A+),25,5,1.8,5.4,0.33,1.8,4.60%,13.60%,-9.10%,0.316,1.8,0.294,79.00%,5.4,7.74,-2.34,2570
Ildemaro Vargas,Cardinals (A+),22,0.2,0,13.5,0,0,0.00%,25.00%,-25.00%,0.333,3,0.333,50.00%,13.5,7.89,5.61,sa504705
Matt Gedman,Red Sox (A+),25,2,9,0,2,4.5,28.60%,0.00%,28.60%,0.143,0.5,0,100.00%,4.5,8.02,-3.52,sa526187
Grant Gordon,Angels (A+),23,10.1,5.23,5.23,1,2.61,11.10%,11.10%,0.00%,0.375,2.32,0.385,65.70%,8.71,8.1,0.61,sa579850
Luis Cabrera,Rays (A+),23,3.1,8.1,8.1,1,2.7,13.60%,13.60%,0.00%,0.368,3,0.4,46.50%,10.8,8.19,2.61,sa507727
Jack Mcgeary,Dodgers (A+),25,10,8.1,18,0.45,0,15.30%,33.90%,-18.60%,0.29,3.1,0.379,71.90%,7.2,8.24,-1.04,sa390448
Richard Espy,Rockies (A+),24,2,9,0,2,4.5,28.60%,0.00%,28.60%,0.143,0.5,0,100.00%,4.5,8.24,-3.74,sa598807
Onelki Garcia,Dodgers (A+),24,0.2,0,13.5,0,0,0.00%,20.00%,-20.00%,0.5,4.5,0.5,33.30%,27,8.24,18.76,13674
Ellis Jimenez,Red Sox (A+),22,2.2,0,0,0,3.38,0.00%,0.00%,0.00%,0.2,0.75,0.111,100.00%,3.38,8.39,-5.02,sa548101
Nick Mutz,Padres (A+),24,5.1,8.44,5.06,1.67,3.38,16.70%,10.00%,6.70%,0.37,2.44,0.4,19.60%,18.56,8.43,10.13,sa598245
Tyler Spurlin,Brewers (A+),23,7.2,7.04,4.7,1.5,3.52,16.70%,11.10%,5.60%,0.313,1.83,0.304,71.40%,5.87,8.48,-2.61,sa739833
Clayton Schrader,Braves (A+),24,4,4.5,15.75,0.29,0,8.30%,29.20%,-20.80%,0.313,3,0.357,61.50%,9,8.52,0.48,sa548468
Mike Piazza,Rockies (A+),27,19.1,4.19,3.26,1.29,3.26,9.30%,7.20%,2.10%,0.389,2.17,0.378,74.50%,7.91,8.61,-0.69,sa504063
Mark Meadors,Phillies (A+),22,1.1,6.75,20.25,0.33,0,12.50%,37.50%,-25.00%,0.2,3,0.25,0.00%,27,8.64,18.36,sa738701
Jake Arrieta,Cubs (A+),28,5.2,11.12,3.18,3.5,4.76,29.20%,8.30%,20.80%,0.227,1.24,0.167,71.40%,4.76,8.86,-4.1,4153
Christopher Burgess,Phillies (A+),23,7.2,2.35,4.7,0.5,2.35,4.60%,9.10%,-4.60%,0.405,2.48,0.394,57.30%,12.91,9,3.91,sa599330
Luke Weaver,Cardinals (A+),20,3.1,8.1,10.8,0.75,2.7,12.50%,16.70%,-4.20%,0.55,4.5,0.625,51.50%,21.6,9.09,12.51,sa599729
Trevor Cahill,Diamondbacks (A+),26,2,18,0,4,4.5,40.00%,0.00%,40.00%,0.25,1,0.333,0.00%,18,9.24,8.76,6249
Timothy Adleman,Reds (A+),26,8,9,7.88,1.14,3.38,16.30%,14.30%,2.00%,0.429,3.13,0.484,57.70%,12.38,9.24,3.13,sa549677
Ryan Cook,Athletics (A+),27,2.2,6.75,6.75,1,3.38,16.70%,16.70%,0.00%,0.2,1.5,0.143,76.90%,6.75,9.37,-2.62,8855
Kevin Alexander,Cardinals (A+),23,1,0,18,0,0,0.00%,22.20%,-22.20%,0.429,5,0.429,20.00%,27,9.39,17.61,sa503305
Steven Inch,Phillies (A+),23,2.1,3.86,3.86,1,3.86,12.50%,12.50%,0.00%,0.143,0.86,0,100.00%,3.86,9.39,-5.53,sa501555
Gregory Billo,Angels (A+),23,5,7.2,10.8,0.67,1.8,12.90%,19.40%,-6.50%,0.478,3.4,0.556,62.50%,14.4,9.54,4.86,sa455523
Jordan Ribera,Rockies (A+),25,1,0,18,0,0,0.00%,33.30%,-33.30%,0.25,3,0.25,66.70%,9,9.74,-0.74,sa578145
Josh Beckett,Dodgers (A+),34,4,11.25,6.75,1.67,4.5,26.30%,15.80%,10.50%,0.313,2,0.333,96.20%,6.75,9.99,-3.24,510
Josh Slaats,Diamondbacks (A+),25,3.2,4.91,9.82,0.5,2.45,9.50%,19.10%,-9.50%,0.313,2.45,0.308,81.40%,7.36,10.29,-2.93,sa526413
Charles Gillies,Tigers (A+),23,2,4.5,0,1,4.5,10.00%,0.00%,10.00%,0.222,1,0.143,62.50%,9,10.39,-1.39,sa658160
James Buckelew,Marlins (A+),22,3,6,3,2,3,11.10%,5.60%,5.60%,0.357,2,0.364,52.60%,15,10.39,4.61,sa550261
Eduardo Figueroa,Cubs (A+),25,4,4.5,6.75,0.67,4.5,11.80%,17.70%,-5.90%,0.143,1.25,0,0.00%,11.25,11.14,0.11,sa502994
D.J. Slaton,Rays (A+),21,3.1,0,13.5,0,2.7,0.00%,21.70%,-21.70%,0.389,3.6,0.353,56.60%,13.5,11.79,1.71,sa738725
Eric Brooks,Diamondbacks (A+),23,6.2,5.4,5.4,1,5.4,10.30%,10.30%,0.00%,0.4,2.7,0.37,40.30%,16.2,12.14,4.06,sa658178
Kevin Gregg,Marlins (A+),36,1,18,0,2,9,28.60%,0.00%,28.60%,0.429,3,0.5,-62.50%,9,12.39,-3.39,1793
Khayyan Norfork,Nationals (A+),25,2,0,9,0,4.5,0.00%,18.20%,-18.20%,0.333,2.5,0.25,27.80%,18,13.02,4.98,sa546794
Blake Beavan,Mariners (A+),25,2,0,4.5,0,4.5,0.00%,10.00%,-10.00%,0.375,2,0.286,83.30%,9,13.24,-4.24,338
Luis Dejesus,Indians (A+),22,1.2,5.4,10.8,0.5,5.4,10.00%,20.00%,-10.00%,0.375,3,0.333,100.00%,5.4,13.72,-8.32,sa598171
Tyler Wood,Padres (A+),22,1,9,0,1,9,14.30%,0.00%,14.30%,0.714,5,0.8,55.60%,27,14.74,12.26,sa829773
Jobduan Morales,Astros (A+),23,0,0,36,0,0,0.00%,80.00%,-80.00%,1,5,1,20.00%,36,15.74,20.26,sa501573
Bryan Verbitsky,Padres (A+),22,3.1,5.4,16.2,0.33,5.4,10.50%,31.60%,-21.10%,0.231,2.7,0.111,100.00%,5.4,15.74,-10.34,sa707775
Chris Cotton,Astros (A+),23,2.2,3.38,0,1,10.13,7.70%,0.00%,7.70%,0.462,2.25,0.333,55.60%,16.88,17.62,-0.74,sa737947
Walker Gourley,Pirates (A+),23,1.1,6.75,13.5,0.5,6.75,7.10%,14.30%,-7.10%,0.546,6,0.556,26.30%,40.5,18.39,22.11,sa501688
