Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Fabio Martinez,Indians (AA),23,2.2,3.38,16.88,0.2,0,5.00%,25.00%,-20.00%,0.385,3.75,0.417,16.70%,33.75,10.45,23.3,sa503611
Scott Gorgen,Cardinals (AA),26,3.2,4.91,0,2,4.91,11.80%,0.00%,11.80%,0.267,1.09,0.182,31.30%,12.27,10.69,1.58,sa454525
Joe Paciorek,Brewers (AA),24,1,0,27,0,0,0.00%,42.90%,-42.90%,0.25,4,0.25,75.00%,9,11.91,-2.91,sa389764
Dan Cortes,Diamondbacks (AA),26,8.1,11.88,15.12,0.79,4.32,21.60%,27.50%,-5.90%,0.333,3.12,0.381,56.10%,16.2,11.91,4.29,4027
Mark Rogers,Brewers (AA),27,5.2,1.59,12.71,0.13,3.18,3.00%,24.20%,-21.20%,0.333,2.82,0.286,70.40%,11.12,11.91,-0.79,4083
Chih-Hsien Chiang,Rangers (AA),25,0.2,0,27,0,0,0.00%,40.00%,-40.00%,0.333,4.5,0.333,66.70%,0,12.06,-12.06,sa328920
Rob Wort,Nationals (AA),24,3.1,5.4,10.8,0.5,5.4,10.50%,21.10%,-10.50%,0.267,2.4,0.182,57.70%,13.5,13.52,-0.02,sa502647
Cody Buckel,Rangers (AA),21,9.1,8.68,27,0.32,1.93,13.60%,42.40%,-28.80%,0.286,4.07,0.333,36.70%,20.25,13.88,6.37,sa548270
Julio Rodriguez,Orioles (AA),22,2.2,6.75,23.63,0.29,3.38,12.50%,43.80%,-31.30%,0.222,3.38,0.167,39.50%,20.25,14.58,5.68,sa454988
Ruben Gotay,Cardinals (AA),30,1,18,9,2,9,40.00%,20.00%,20.00%,0.25,2,0,0.00%,18,15.06,2.94,3417
Andrew Heid,Angels (AA),25,1,0,0,0,9,0.00%,0.00%,0.00%,0.4,2,0.25,100.00%,9,19.06,-10.06,sa548464
Shane Brown,Yankees (AA),25,0.2,0,54.01,0,0,0.00%,57.10%,-57.10%,0,6,0,60.00%,27,25.83,1.18,sa503750
A.J. Kirby-Jones,Padres (AA),24,0.1,0,81.01,0,0,0.00%,42.90%,-42.90%,0.75,18,0.75,33.30%,108.01,30.06,77.95,sa548449
Jose Lozada,Nationals (AA),27,1,0,9,0,18,0.00%,14.30%,-14.30%,0.4,3,0,0.00%,36,35.32,0.68,sa454600
Chris Perez,Indians (AA),28,1,18,0,2,27,25.00%,0.00%,25.00%,0.714,5,1,55.60%,45,41.32,3.68,5213
